Tanggal,Negara,Sum of JumlahResident,Sum of JumlahPengunjug
1996-06-01,TotalSouthernandEasternEurope,0.0,4490.0
1996-07-01,TotalSouthernandEasternEurope,0.0,8440.0
1996-08-01,TotalSouthernandEasternEurope,0.0,8720.0
1996-09-01,TotalSouthernandEasternEurope,0.0,5560.0
1996-10-01,TotalSouthernandEasternEurope,0.0,7400.0
1996-11-01,TotalSouthernandEasternEurope,0.0,9140.0
1996-12-01,TotalSouthernandEasternEurope,0.0,13210.0
1997-01-01,TotalSouthernandEasternEurope,0.0,7930.0
1997-02-01,TotalSouthernandEasternEurope,0.0,7290.0
1997-03-01,TotalSouthernandEasternEurope,0.0,7250.0
1997-04-01,TotalSouthernandEasternEurope,0.0,4750.0
1997-05-01,TotalSouthernandEasternEurope,0.0,5070.0
1997-06-01,TotalSouthernandEasternEurope,0.0,6370.0
1997-07-01,TotalSouthernandEasternEurope,0.0,9460.0
1997-08-01,TotalSouthernandEasternEurope,0.0,9310.0
1997-09-01,TotalSouthernandEasternEurope,0.0,7070.0
1997-10-01,TotalSouthernandEasternEurope,0.0,7910.0
1997-11-01,TotalSouthernandEasternEurope,0.0,9620.0
1997-12-01,TotalSouthernandEasternEurope,0.0,14370.0
1998-01-01,TotalSouthernandEasternEurope,0.0,9310.0
1998-02-01,TotalSouthernandEasternEurope,0.0,8080.0
1998-03-01,TotalSouthernandEasternEurope,0.0,6760.0
1998-04-01,TotalSouthernandEasternEurope,0.0,4610.0
1998-05-01,TotalSouthernandEasternEurope,0.0,4090.0
1998-06-01,TotalSouthernandEasternEurope,0.0,4970.0
1998-07-01,TotalSouthernandEasternEurope,0.0,9200.0
1998-08-01,TotalSouthernandEasternEurope,0.0,11060.0
1998-09-01,TotalSouthernandEasternEurope,0.0,8720.0
1998-10-01,TotalSouthernandEasternEurope,0.0,9570.0
1998-11-01,TotalSouthernandEasternEurope,0.0,10410.0
1998-12-01,TotalSouthernandEasternEurope,0.0,14390.0
1999-01-01,TotalSouthernandEasternEurope,0.0,8450.0
1999-02-01,TotalSouthernandEasternEurope,0.0,8980.0
1999-03-01,TotalSouthernandEasternEurope,0.0,7370.0
1999-04-01,TotalSouthernandEasternEurope,0.0,6700.0
1999-05-01,TotalSouthernandEasternEurope,0.0,4910.0
1999-06-01,TotalSouthernandEasternEurope,0.0,5770.0
1999-07-01,TotalSouthernandEasternEurope,0.0,9480.0
1999-08-01,TotalSouthernandEasternEurope,0.0,11660.0
1999-09-01,TotalSouthernandEasternEurope,0.0,9320.0
1999-10-01,TotalSouthernandEasternEurope,0.0,9710.0
1999-11-01,TotalSouthernandEasternEurope,0.0,11380.0
1999-12-01,TotalSouthernandEasternEurope,0.0,17580.0
2000-01-01,TotalSouthernandEasternEurope,0.0,10030.0
2000-02-01,TotalSouthernandEasternEurope,0.0,10220.0
2000-03-01,TotalSouthernandEasternEurope,0.0,8670.0
2000-04-01,TotalSouthernandEasternEurope,0.0,6770.0
2000-05-01,TotalSouthernandEasternEurope,0.0,6140.0
2000-06-01,TotalSouthernandEasternEurope,0.0,7120.0
2000-07-01,TotalSouthernandEasternEurope,0.0,11100.0
2000-08-01,TotalSouthernandEasternEurope,0.0,12610.0
2000-09-01,TotalSouthernandEasternEurope,0.0,21730.0
2000-10-01,TotalSouthernandEasternEurope,0.0,13950.0
2000-11-01,TotalSouthernandEasternEurope,0.0,12790.0
2000-12-01,TotalSouthernandEasternEurope,0.0,16520.0
2001-01-01,TotalSouthernandEasternEurope,0.0,10260.0
2001-02-01,TotalSouthernandEasternEurope,0.0,9340.0
2001-03-01,TotalSouthernandEasternEurope,0.0,7370.0
2001-04-01,TotalSouthernandEasternEurope,0.0,5770.0
2001-05-01,TotalSouthernandEasternEurope,0.0,4980.0
2001-06-01,TotalSouthernandEasternEurope,0.0,6430.0
2001-07-01,TotalSouthernandEasternEurope,0.0,10940.0
2001-08-01,TotalSouthernandEasternEurope,0.0,10820.0
2001-09-01,TotalSouthernandEasternEurope,0.0,7980.0
2001-10-01,TotalSouthernandEasternEurope,0.0,7890.0
2001-11-01,TotalSouthernandEasternEurope,0.0,8750.0
2001-12-01,TotalSouthernandEasternEurope,0.0,12340.0
2002-01-01,TotalSouthernandEasternEurope,0.0,8230.0
2002-02-01,TotalSouthernandEasternEurope,0.0,7820.0
2002-03-01,TotalSouthernandEasternEurope,0.0,7870.0
2002-04-01,TotalSouthernandEasternEurope,0.0,6720.0
2002-05-01,TotalSouthernandEasternEurope,0.0,6400.0
2002-06-01,TotalSouthernandEasternEurope,0.0,5670.0
2002-07-01,TotalSouthernandEasternEurope,0.0,9640.0
2002-08-01,TotalSouthernandEasternEurope,0.0,9730.0
2002-09-01,TotalSouthernandEasternEurope,0.0,7350.0
2002-10-01,TotalSouthernandEasternEurope,0.0,10670.0
2002-11-01,TotalSouthernandEasternEurope,0.0,9910.0
2002-12-01,TotalSouthernandEasternEurope,0.0,14120.0
2003-01-01,TotalSouthernandEasternEurope,0.0,9160.0
2003-02-01,TotalSouthernandEasternEurope,0.0,8710.0
2003-03-01,TotalSouthernandEasternEurope,0.0,6520.0
2003-04-01,TotalSouthernandEasternEurope,0.0,3990.0
2003-05-01,TotalSouthernandEasternEurope,0.0,3730.0
2003-06-01,TotalSouthernandEasternEurope,0.0,4600.0
2003-07-01,TotalSouthernandEasternEurope,0.0,9000.0
2003-08-01,TotalSouthernandEasternEurope,0.0,10100.0
2003-09-01,TotalSouthernandEasternEurope,0.0,8080.0
2003-10-01,TotalSouthernandEasternEurope,0.0,8860.0
2003-11-01,TotalSouthernandEasternEurope,0.0,10110.0
2003-12-01,TotalSouthernandEasternEurope,0.0,15080.0
2004-01-01,TotalSouthernandEasternEurope,0.0,9620.0
2004-02-01,TotalSouthernandEasternEurope,0.0,10390.0
2004-03-01,TotalSouthernandEasternEurope,0.0,7710.0
2004-04-01,TotalSouthernandEasternEurope,0.0,5510.0
2004-05-01,TotalSouthernandEasternEurope,0.0,5570.0
2004-06-01,TotalSouthernandEasternEurope,0.0,6480.0
2004-07-01,TotalSouthernandEasternEurope,0.0,10290.0
2004-08-01,TotalSouthernandEasternEurope,0.0,10680.0
2004-09-01,TotalSouthernandEasternEurope,0.0,8610.0
2004-10-01,TotalSouthernandEasternEurope,0.0,10420.0
2004-11-01,TotalSouthernandEasternEurope,0.0,10940.0
2004-12-01,TotalSouthernandEasternEurope,0.0,17360.0
2005-01-01,TotalSouthernandEasternEurope,0.0,12750.0
2005-02-01,TotalSouthernandEasternEurope,0.0,10000.0
2005-03-01,TotalSouthernandEasternEurope,0.0,8620.0
2005-04-01,TotalSouthernandEasternEurope,0.0,6860.0
2005-05-01,TotalSouthernandEasternEurope,0.0,5170.0
2005-06-01,TotalSouthernandEasternEurope,0.0,6820.0
2005-07-01,TotalSouthernandEasternEurope,0.0,10810.0
2005-08-01,TotalSouthernandEasternEurope,0.0,12760.0
2005-09-01,TotalSouthernandEasternEurope,0.0,8690.0
2005-10-01,TotalSouthernandEasternEurope,0.0,10290.0
2005-11-01,TotalSouthernandEasternEurope,0.0,12300.0
2005-12-01,TotalSouthernandEasternEurope,0.0,17820.0
2006-01-01,TotalSouthernandEasternEurope,0.0,12270.0
2006-02-01,TotalSouthernandEasternEurope,0.0,10830.0
2006-03-01,TotalSouthernandEasternEurope,0.0,8690.0
2006-04-01,TotalSouthernandEasternEurope,0.0,6630.0
2006-05-01,TotalSouthernandEasternEurope,0.0,5880.0
2006-06-01,TotalSouthernandEasternEurope,0.0,7280.0
2006-07-01,TotalSouthernandEasternEurope,0.0,11220.0
2006-08-01,TotalSouthernandEasternEurope,0.0,12000.0
2006-09-01,TotalSouthernandEasternEurope,0.0,10430.0
2006-10-01,TotalSouthernandEasternEurope,0.0,11220.0
2006-11-01,TotalSouthernandEasternEurope,0.0,12530.0
2006-12-01,TotalSouthernandEasternEurope,0.0,19180.0
2007-01-01,TotalSouthernandEasternEurope,0.0,14280.0
2007-02-01,TotalSouthernandEasternEurope,0.0,11310.0
2007-03-01,TotalSouthernandEasternEurope,0.0,14020.0
2007-04-01,TotalSouthernandEasternEurope,0.0,7310.0
2007-05-01,TotalSouthernandEasternEurope,0.0,6210.0
2007-06-01,TotalSouthernandEasternEurope,0.0,7850.0
2007-07-01,TotalSouthernandEasternEurope,44650.0,12540.0
2007-08-01,TotalSouthernandEasternEurope,41260.0,12790.0
2007-09-01,TotalSouthernandEasternEurope,46670.0,11020.0
2007-10-01,TotalSouthernandEasternEurope,52010.0,12010.0
2007-11-01,TotalSouthernandEasternEurope,21010.0,14530.0
2007-12-01,TotalSouthernandEasternEurope,9130.0,20460.0
2008-01-01,TotalSouthernandEasternEurope,20420.0,14910.0
2008-02-01,TotalSouthernandEasternEurope,9310.0,13470.0
2008-03-01,TotalSouthernandEasternEurope,7720.0,10780.0
2008-04-01,TotalSouthernandEasternEurope,13230.0,10450.0
2008-05-01,TotalSouthernandEasternEurope,20530.0,6040.0
2008-06-01,TotalSouthernandEasternEurope,29030.0,8640.0
2008-07-01,TotalSouthernandEasternEurope,44670.0,28320.0
2008-08-01,TotalSouthernandEasternEurope,40170.0,13240.0
2008-09-01,TotalSouthernandEasternEurope,45560.0,11450.0
2008-10-01,TotalSouthernandEasternEurope,52460.0,12030.0
2008-11-01,TotalSouthernandEasternEurope,20090.0,14150.0
2008-12-01,TotalSouthernandEasternEurope,9540.0,21650.0
2009-01-01,TotalSouthernandEasternEurope,20150.0,14490.0
2009-02-01,TotalSouthernandEasternEurope,8690.0,13450.0
2009-03-01,TotalSouthernandEasternEurope,6190.0,10790.0
2009-04-01,TotalSouthernandEasternEurope,10790.0,7960.0
2009-05-01,TotalSouthernandEasternEurope,16390.0,6480.0
2009-06-01,TotalSouthernandEasternEurope,26520.0,8860.0
2009-07-01,TotalSouthernandEasternEurope,45010.0,12460.0
2009-08-01,TotalSouthernandEasternEurope,43140.0,14220.0
2009-09-01,TotalSouthernandEasternEurope,48090.0,11910.0
2009-10-01,TotalSouthernandEasternEurope,46390.0,14090.0
2009-11-01,TotalSouthernandEasternEurope,18870.0,14870.0
2009-12-01,TotalSouthernandEasternEurope,8470.0,23740.0
2010-01-01,TotalSouthernandEasternEurope,20890.0,16750.0
2010-02-01,TotalSouthernandEasternEurope,9030.0,13760.0
2010-03-01,TotalSouthernandEasternEurope,7180.0,11610.0
2010-04-01,TotalSouthernandEasternEurope,13190.0,7860.0
2010-05-01,TotalSouthernandEasternEurope,19540.0,6720.0
2010-06-01,TotalSouthernandEasternEurope,31960.0,8950.0
2010-07-01,TotalSouthernandEasternEurope,55730.0,13290.0
2010-08-01,TotalSouthernandEasternEurope,47560.0,14240.0
2010-09-01,TotalSouthernandEasternEurope,55380.0,12400.0
2010-10-01,TotalSouthernandEasternEurope,57510.0,13720.0
2010-11-01,TotalSouthernandEasternEurope,17500.0,15000.0
2010-12-01,TotalSouthernandEasternEurope,9250.0,24090.0
2011-01-01,TotalSouthernandEasternEurope,22160.0,16010.0
2011-02-01,TotalSouthernandEasternEurope,8070.0,13650.0
2011-03-01,TotalSouthernandEasternEurope,6780.0,11230.0
2011-04-01,TotalSouthernandEasternEurope,13500.0,7970.0
2011-05-01,TotalSouthernandEasternEurope,27410.0,7020.0
2011-06-01,TotalSouthernandEasternEurope,35430.0,8330.0
2011-07-01,TotalSouthernandEasternEurope,65320.0,12210.0
2011-08-01,TotalSouthernandEasternEurope,58060.0,13750.0
2011-09-01,TotalSouthernandEasternEurope,62850.0,11440.0
2011-10-01,TotalSouthernandEasternEurope,62780.0,14300.0
2011-11-01,TotalSouthernandEasternEurope,16530.0,16370.0
2011-12-01,TotalSouthernandEasternEurope,9460.0,24360.0
2012-01-01,TotalSouthernandEasternEurope,23600.0,16230.0
2012-02-01,TotalSouthernandEasternEurope,8910.0,17300.0
2012-03-01,TotalSouthernandEasternEurope,7490.0,12380.0
2012-04-01,TotalSouthernandEasternEurope,17310.0,9580.0
2012-05-01,TotalSouthernandEasternEurope,23020.0,7930.0
2012-06-01,TotalSouthernandEasternEurope,38580.0,9210.0
2012-07-01,TotalSouthernandEasternEurope,69810.0,13300.0
2012-08-01,TotalSouthernandEasternEurope,56900.0,15260.0
2012-09-01,TotalSouthernandEasternEurope,64900.0,13890.0
2012-10-01,TotalSouthernandEasternEurope,62600.0,15430.0
2012-11-01,TotalSouthernandEasternEurope,18300.0,18160.0
2012-12-01,TotalSouthernandEasternEurope,10020.0,27480.0
2013-01-01,TotalSouthernandEasternEurope,24010.0,17960.0
2013-02-01,TotalSouthernandEasternEurope,9910.0,17590.0
2013-03-01,TotalSouthernandEasternEurope,8140.0,13860.0
2013-04-01,TotalSouthernandEasternEurope,16450.0,10460.0
2013-05-01,TotalSouthernandEasternEurope,26030.0,8570.0
2013-06-01,TotalSouthernandEasternEurope,43660.0,10170.0
2013-07-01,TotalSouthernandEasternEurope,75980.0,13350.0
2013-08-01,TotalSouthernandEasternEurope,64400.0,14930.0
2013-09-01,TotalSouthernandEasternEurope,70720.0,13510.0
2013-10-01,TotalSouthernandEasternEurope,70120.0,17580.0
2013-11-01,TotalSouthernandEasternEurope,22660.0,19330.0
2013-12-01,TotalSouthernandEasternEurope,11800.0,30050.0
2014-01-01,TotalSouthernandEasternEurope,26210.0,20600.0
2014-02-01,TotalSouthernandEasternEurope,9920.0,17970.0
2014-03-01,TotalSouthernandEasternEurope,8300.0,14770.0
2014-04-01,TotalSouthernandEasternEurope,18100.0,11580.0
2014-05-01,TotalSouthernandEasternEurope,29230.0,10830.0
2014-06-01,TotalSouthernandEasternEurope,41830.0,10380.0
2014-07-01,TotalSouthernandEasternEurope,81140.0,15600.0
2014-08-01,TotalSouthernandEasternEurope,74660.0,15290.0
2014-09-01,TotalSouthernandEasternEurope,76520.0,14820.0
2014-10-01,TotalSouthernandEasternEurope,69200.0,17530.0
2014-11-01,TotalSouthernandEasternEurope,22450.0,19670.0
2014-12-01,TotalSouthernandEasternEurope,9460.0,29100.0
2015-01-01,TotalSouthernandEasternEurope,26900.0,20070.0
2015-02-01,TotalSouthernandEasternEurope,9620.0,17870.0
2015-03-01,TotalSouthernandEasternEurope,7530.0,16350.0
2015-04-01,TotalSouthernandEasternEurope,18030.0,11050.0
2015-05-01,TotalSouthernandEasternEurope,30300.0,8880.0
2015-06-01,TotalSouthernandEasternEurope,45180.0,10600.0
2015-07-01,TotalSouthernandEasternEurope,84460.0,15080.0
2015-08-01,TotalSouthernandEasternEurope,75910.0,16490.0
2015-09-01,TotalSouthernandEasternEurope,78850.0,15510.0
2015-10-01,TotalSouthernandEasternEurope,75300.0,17250.0
2015-11-01,TotalSouthernandEasternEurope,22450.0,19570.0
2015-12-01,TotalSouthernandEasternEurope,11030.0,29500.0
2016-01-01,TotalSouthernandEasternEurope,30330.0,20430.0
2016-02-01,TotalSouthernandEasternEurope,11280.0,19070.0
2016-03-01,TotalSouthernandEasternEurope,8750.0,16470.0
2016-04-01,TotalSouthernandEasternEurope,17520.0,11900.0
2016-05-01,TotalSouthernandEasternEurope,28060.0,9890.0
2016-06-01,TotalSouthernandEasternEurope,45960.0,11120.0
2016-07-01,TotalSouthernandEasternEurope,97100.0,16840.0
2016-08-01,TotalSouthernandEasternEurope,86090.0,18550.0
2016-09-01,TotalSouthernandEasternEurope,88880.0,16570.0
2016-10-01,TotalSouthernandEasternEurope,76890.0,19810.0
2016-11-01,TotalSouthernandEasternEurope,21560.0,20890.0
2016-12-01,TotalSouthernandEasternEurope,11650.0,33140.0
2017-01-01,TotalSouthernandEasternEurope,35430.0,22200.0
2017-02-01,TotalSouthernandEasternEurope,12980.0,21230.0
2017-03-01,TotalSouthernandEasternEurope,10470.0,17420.0
2017-04-01,TotalSouthernandEasternEurope,24020.0,12900.0
2017-05-01,TotalSouthernandEasternEurope,36160.0,10070.0
2017-06-01,TotalSouthernandEasternEurope,57040.0,10650.0
2017-07-01,TotalSouthernandEasternEurope,114450.0,17560.0
2017-08-01,TotalSouthernandEasternEurope,95020.0,18040.0
2017-09-01,TotalSouthernandEasternEurope,100800.0,16920.0
2017-10-01,TotalSouthernandEasternEurope,91860.0,19290.0
2017-11-01,TotalSouthernandEasternEurope,27340.0,21390.0
2017-12-01,TotalSouthernandEasternEurope,14760.0,33020.0
2018-01-01,TotalSouthernandEasternEurope,37380.0,24880.0
2018-02-01,TotalSouthernandEasternEurope,13610.0,21000.0
2018-03-01,TotalSouthernandEasternEurope,11210.0,18430.0
2018-04-01,TotalSouthernandEasternEurope,24850.0,13080.0
2018-05-01,TotalSouthernandEasternEurope,38980.0,10420.0
2018-06-01,TotalSouthernandEasternEurope,66140.0,11630.0
2018-07-01,TotalSouthernandEasternEurope,134640.0,17660.0
2018-08-01,TotalSouthernandEasternEurope,100220.0,19920.0
2018-09-01,TotalSouthernandEasternEurope,109610.0,17390.0
2018-10-01,TotalSouthernandEasternEurope,102240.0,20910.0
2018-11-01,TotalSouthernandEasternEurope,29830.0,23930.0
2018-12-01,TotalSouthernandEasternEurope,14830.0,36530.0
2019-01-01,TotalSouthernandEasternEurope,41320.0,24670.0
2019-02-01,TotalSouthernandEasternEurope,13210.0,22890.0
2019-03-01,TotalSouthernandEasternEurope,12520.0,19160.0
2019-04-01,TotalSouthernandEasternEurope,26530.0,13670.0
2019-05-01,TotalSouthernandEasternEurope,44650.0,11330.0
2019-06-01,TotalSouthernandEasternEurope,71660.0,11850.0
2019-07-01,TotalSouthernandEasternEurope,124710.0,17590.0
2019-08-01,TotalSouthernandEasternEurope,101140.0,19300.0
2019-09-01,TotalSouthernandEasternEurope,109250.0,17070.0
2019-10-01,TotalSouthernandEasternEurope,103420.0,19960.0
2019-11-01,TotalSouthernandEasternEurope,32340.0,23850.0
2019-12-01,TotalSouthernandEasternEurope,17840.0,37140.0
2020-01-01,TotalSouthernandEasternEurope,41080.0,24270.0
2020-02-01,TotalSouthernandEasternEurope,14680.0,22520.0
2020-03-01,TotalSouthernandEasternEurope,10190.0,10470.0
2020-04-01,TotalSouthernandEasternEurope,500.0,80.0
2020-05-01,TotalSouthernandEasternEurope,310.0,150.0
2020-06-01,TotalSouthernandEasternEurope,550.0,450.0
2020-07-01,TotalSouthernandEasternEurope,430.0,300.0
2020-08-01,TotalSouthernandEasternEurope,280.0,230.0
2020-09-01,TotalSouthernandEasternEurope,430.0,180.0
2020-10-01,TotalSouthernandEasternEurope,710.0,370.0
2020-11-01,TotalSouthernandEasternEurope,750.0,330.0
2020-12-01,TotalSouthernandEasternEurope,580.0,280.0
2021-01-01,TotalSouthernandEasternEurope,420.0,610.0
2021-02-01,TotalSouthernandEasternEurope,340.0,340.0
2021-03-01,TotalSouthernandEasternEurope,350.0,360.0
2021-04-01,TotalSouthernandEasternEurope,350.0,350.0
2021-05-01,TotalSouthernandEasternEurope,340.0,470.0
2021-06-01,TotalSouthernandEasternEurope,320.0,530.0
2021-07-01,TotalSouthernandEasternEurope,300.0,290.0
2021-08-01,TotalSouthernandEasternEurope,260.0,200.0
2021-09-01,TotalSouthernandEasternEurope,320.0,200.0
2021-10-01,TotalSouthernandEasternEurope,290.0,330.0
2021-11-01,TotalSouthernandEasternEurope,1720.0,810.0
2021-12-01,TotalSouthernandEasternEurope,2060.0,2780.0
2022-01-01,TotalSouthernandEasternEurope,6110.0,2800.0
2022-02-01,TotalSouthernandEasternEurope,4270.0,3130.0
2022-03-01,TotalSouthernandEasternEurope,4550.0,7070.0
2022-04-01,TotalSouthernandEasternEurope,7260.0,7070.0
2022-05-01,TotalSouthernandEasternEurope,11880.0,5620.0
2022-06-01,TotalSouthernandEasternEurope,22870.0,6650.0
2022-07-01,TotalSouthernandEasternEurope,59130.0,8880.0
2022-08-01,TotalSouthernandEasternEurope,58780.0,10510.0
2022-09-01,TotalSouthernandEasternEurope,68640.0,11440.0
2022-10-01,TotalSouthernandEasternEurope,61090.0,12800.0
2022-11-01,TotalSouthernandEasternEurope,26070.0,17910.0
2022-12-01,TotalSouthernandEasternEurope,12110.0,21910.0
2023-01-01,TotalSouthernandEasternEurope,25780.0,13650.0
2023-02-01,TotalSouthernandEasternEurope,12520.0,19460.0
2023-03-01,TotalSouthernandEasternEurope,10690.0,17500.0
2023-04-01,TotalSouthernandEasternEurope,21760.0,11230.0
2023-05-01,TotalSouthernandEasternEurope,38590.0,10660.0
2023-06-01,TotalSouthernandEasternEurope,69470.0,11750.0
2023-07-01,TotalSouthernandEasternEurope,129400.0,15260.0
2023-08-01,TotalSouthernandEasternEurope,117100.0,15330.0
2023-09-01,TotalSouthernandEasternEurope,128360.0,14830.0
2023-10-01,TotalSouthernandEasternEurope,109980.0,17560.0
2023-11-01,TotalSouthernandEasternEurope,37850.0,20780.0
2023-12-01,TotalSouthernandEasternEurope,18430.0,28400.0
2024-01-01,TotalSouthernandEasternEurope,35660.0,20460.0
2024-02-01,TotalSouthernandEasternEurope,13180.0,20320.0
2024-03-01,TotalSouthernandEasternEurope,12110.0,18830.0
2024-04-01,TotalSouthernandEasternEurope,28200.0,12030.0
2024-05-01,TotalSouthernandEasternEurope,44590.0,11280.0
2024-06-01,TotalSouthernandEasternEurope,76890.0,10180.0
2024-07-01,TotalSouthernandEasternEurope,129340.0,13620.0
2024-08-01,TotalSouthernandEasternEurope,98020.0,15870.0
2024-09-01,TotalSouthernandEasternEurope,118760.0,15580.0
2024-10-01,TotalSouthernandEasternEurope,121280.0,18140.0
2024-11-01,TotalSouthernandEasternEurope,39040.0,20800.0
2024-12-01,TotalSouthernandEasternEurope,20190.0,32570.0
2025-01-01,TotalSouthernandEasternEurope,41520.0,21870.0
2025-02-01,TotalSouthernandEasternEurope,15290.0,23160.0
2025-03-01,TotalSouthernandEasternEurope,13150.0,19960.0
2025-04-01,TotalSouthernandEasternEurope,27480.0,14350.0
2025-05-01,TotalSouthernandEasternEurope,52440.0,11190.0
2025-06-01,TotalSouthernandEasternEurope,78320.0,11090.0
2025-07-01,TotalSouthernandEasternEurope,131780.0,15870.0
2025-08-01,TotalSouthernandEasternEurope,102440.0,20430.0
1991-01-01,TotalSub-SaharanAfrica,0.0,1290.0
1991-02-01,TotalSub-SaharanAfrica,0.0,1480.0
1991-03-01,TotalSub-SaharanAfrica,0.0,1720.0
1991-04-01,TotalSub-SaharanAfrica,0.0,1420.0
1991-05-01,TotalSub-SaharanAfrica,0.0,910.0
1991-06-01,TotalSub-SaharanAfrica,0.0,940.0
1991-07-01,TotalSub-SaharanAfrica,0.0,1030.0
1991-08-01,TotalSub-SaharanAfrica,0.0,910.0
1991-09-01,TotalSub-SaharanAfrica,0.0,1290.0
1991-10-01,TotalSub-SaharanAfrica,0.0,1400.0
1991-11-01,TotalSub-SaharanAfrica,0.0,1830.0
1991-12-01,TotalSub-SaharanAfrica,0.0,2790.0
1992-01-01,TotalSub-SaharanAfrica,0.0,1250.0
1992-02-01,TotalSub-SaharanAfrica,0.0,2090.0
1992-03-01,TotalSub-SaharanAfrica,0.0,2330.0
1992-04-01,TotalSub-SaharanAfrica,0.0,2140.0
1992-05-01,TotalSub-SaharanAfrica,0.0,1030.0
1992-06-01,TotalSub-SaharanAfrica,0.0,910.0
1992-07-01,TotalSub-SaharanAfrica,0.0,1800.0
1992-08-01,TotalSub-SaharanAfrica,0.0,1510.0
1992-09-01,TotalSub-SaharanAfrica,0.0,1730.0
1992-10-01,TotalSub-SaharanAfrica,0.0,1700.0
1992-11-01,TotalSub-SaharanAfrica,0.0,2820.0
1992-12-01,TotalSub-SaharanAfrica,0.0,3780.0
1993-01-01,TotalSub-SaharanAfrica,0.0,1580.0
1993-02-01,TotalSub-SaharanAfrica,0.0,2480.0
1993-03-01,TotalSub-SaharanAfrica,0.0,2660.0
1993-04-01,TotalSub-SaharanAfrica,0.0,3040.0
1993-05-01,TotalSub-SaharanAfrica,0.0,2050.0
1993-06-01,TotalSub-SaharanAfrica,0.0,2450.0
1993-07-01,TotalSub-SaharanAfrica,0.0,2610.0
1993-08-01,TotalSub-SaharanAfrica,0.0,3430.0
1993-09-01,TotalSub-SaharanAfrica,0.0,3030.0
1993-10-01,TotalSub-SaharanAfrica,0.0,2950.0
1993-11-01,TotalSub-SaharanAfrica,0.0,4810.0
1993-12-01,TotalSub-SaharanAfrica,0.0,5920.0
1994-01-01,TotalSub-SaharanAfrica,0.0,2600.0
1994-02-01,TotalSub-SaharanAfrica,0.0,3270.0
1994-03-01,TotalSub-SaharanAfrica,0.0,3720.0
1994-04-01,TotalSub-SaharanAfrica,0.0,4230.0
1994-05-01,TotalSub-SaharanAfrica,0.0,2280.0
1994-06-01,TotalSub-SaharanAfrica,0.0,2260.0
1994-07-01,TotalSub-SaharanAfrica,0.0,3550.0
1994-08-01,TotalSub-SaharanAfrica,0.0,2750.0
1994-09-01,TotalSub-SaharanAfrica,0.0,3680.0
1994-10-01,TotalSub-SaharanAfrica,0.0,3680.0
1994-11-01,TotalSub-SaharanAfrica,0.0,4310.0
1994-12-01,TotalSub-SaharanAfrica,0.0,6220.0
1995-01-01,TotalSub-SaharanAfrica,0.0,2690.0
1995-02-01,TotalSub-SaharanAfrica,0.0,3100.0
1995-03-01,TotalSub-SaharanAfrica,0.0,3750.0
1995-04-01,TotalSub-SaharanAfrica,0.0,3070.0
1995-05-01,TotalSub-SaharanAfrica,0.0,2070.0
1995-06-01,TotalSub-SaharanAfrica,0.0,3120.0
1995-07-01,TotalSub-SaharanAfrica,0.0,2780.0
1995-08-01,TotalSub-SaharanAfrica,0.0,2520.0
1995-09-01,TotalSub-SaharanAfrica,0.0,3260.0
1995-10-01,TotalSub-SaharanAfrica,0.0,3390.0
1995-11-01,TotalSub-SaharanAfrica,0.0,4620.0
1995-12-01,TotalSub-SaharanAfrica,0.0,7840.0
1996-01-01,TotalSub-SaharanAfrica,0.0,3740.0
1996-02-01,TotalSub-SaharanAfrica,0.0,3640.0
1996-03-01,TotalSub-SaharanAfrica,0.0,5110.0
1996-04-01,TotalSub-SaharanAfrica,0.0,4130.0
1996-05-01,TotalSub-SaharanAfrica,0.0,2610.0
1996-06-01,TotalSub-SaharanAfrica,0.0,3220.0
1996-07-01,TotalSub-SaharanAfrica,0.0,4210.0
1996-08-01,TotalSub-SaharanAfrica,0.0,3650.0
1996-09-01,TotalSub-SaharanAfrica,0.0,4020.0
1996-10-01,TotalSub-SaharanAfrica,0.0,3870.0
1996-11-01,TotalSub-SaharanAfrica,0.0,5570.0
1996-12-01,TotalSub-SaharanAfrica,0.0,9260.0
1997-01-01,TotalSub-SaharanAfrica,0.0,3900.0
1997-02-01,TotalSub-SaharanAfrica,0.0,4300.0
1997-03-01,TotalSub-SaharanAfrica,0.0,5230.0
1997-04-01,TotalSub-SaharanAfrica,0.0,4690.0
1997-05-01,TotalSub-SaharanAfrica,0.0,3550.0
1997-06-01,TotalSub-SaharanAfrica,0.0,4010.0
1997-07-01,TotalSub-SaharanAfrica,0.0,3910.0
1997-08-01,TotalSub-SaharanAfrica,0.0,4320.0
1997-09-01,TotalSub-SaharanAfrica,0.0,4180.0
1997-10-01,TotalSub-SaharanAfrica,0.0,4240.0
1997-11-01,TotalSub-SaharanAfrica,0.0,5640.0
1997-12-01,TotalSub-SaharanAfrica,0.0,8990.0
1998-01-01,TotalSub-SaharanAfrica,0.0,4400.0
1998-02-01,TotalSub-SaharanAfrica,0.0,4690.0
1998-03-01,TotalSub-SaharanAfrica,0.0,5600.0
1998-04-01,TotalSub-SaharanAfrica,0.0,5350.0
1998-05-01,TotalSub-SaharanAfrica,0.0,3810.0
1998-06-01,TotalSub-SaharanAfrica,0.0,3700.0
1998-07-01,TotalSub-SaharanAfrica,0.0,6440.0
1998-08-01,TotalSub-SaharanAfrica,0.0,4870.0
1998-09-01,TotalSub-SaharanAfrica,0.0,6500.0
